483697,-0.54,-3.39,8.88,-23.36,-29.78,21.82
483719,-0.10,-4.49,8.39,-25.51,-38.48,17.60
483741,0.09,-3.99,8.64,-24.63,-30.10,12.06
483763,-0.02,-3.85,8.67,-23.34,-29.25,16.26
483785,0.15,-4.17,8.80,-20.28,-29.76,19.79
483807,0.51,-4.61,8.09,-25.45,-31.03,10.53
483829,0.09,-4.43,8.77,-21.43,-21.50,4.64
483851,-0.02,-3.85,8.83,-15.94,-28.11,13.35
483873,0.07,-4.27,8.97,-18.50,-33.12,14.80
483895,0.53,-4.62,8.43,-19.60,-30.92,7.63
483917,0.44,-4.41,8.45,-17.99,-30.69,6.03
483939,0.34,-4.31,8.53,-17.99,-35.44,10.10
483961,0.38,-4.99,8.56,-13.95,-36.06,7.23
483983,0.96,-5.07,8.20,-17.04,-33.51,-6.35
484005,1.34,-4.73,8.36,-13.43,-25.11,-6.17
484027,1.05,-5.08,8.57,-9.25,-31.41,-3.18
484049,1.04,-5.19,8.16,-17.04,-38.00,-5.93
484071,1.89,-5.68,8.07,-12.84,-26.11,-16.21
484093,1.52,-4.56,8.77,-3.93,-27.49,-17.44
484115,1.77,-3.89,8.61,-12.89,-39.54,-9.27
484137,2.22,-4.58,7.69,-9.97,-20.03,-5.91
484159,1.96,-5.41,8.74,-2.99,-13.93,-9.92
484181,1.92,-4.56,8.74,-2.76,-18.92,-20.24
484203,1.83,-3.98,8.95,-10.04,-15.60,-14.15
484225,2.01,-4.50,8.87,-12.74,-21.78,-15.78
484247,2.37,-4.66,8.67,-3.57,-18.87,-17.49
484269,2.64,-5.01,8.08,0.53,-11.47,-20.05
