426783,-1.10,-0.10,3.73,-202.38,129.47,83.98
426805,-2.72,-8.77,10.79,-250.14,67.30,87.36
426827,0.77,-8.50,5.65,-111.24,182.38,20.67
426849,-2.30,-2.08,2.61,-178.60,175.93,45.81
426871,-8.25,-10.57,9.73,-151.98,166.02,65.54
426893,-5.21,-8.92,6.27,-92.19,41.75,22.39
426915,-1.81,-7.73,1.05,-57.66,82.09,19.89
426937,-6.20,-7.23,3.96,-54.35,100.40,20.21
426959,-7.75,-9.12,6.30,-18.84,56.27,17.96
426981,-11.25,-8.31,6.54,34.45,-46.83,8.90
427003,-4.56,-8.82,0.98,88.53,-107.21,-29.40
427025,-5.16,-6.05,4.18,107.15,-29.08,-8.82
427047,-6.77,-10.29,6.32,220.98,-100.41,-16.01
427069,-4.82,-7.05,4.30,250.13,-82.07,-0.85
427091,-7.16,-1.12,3.42,206.66,-162.46,-61.92
427113,-1.60,-2.81,4.37,-3.12,-215.81,-68.75
427135,-0.34,-6.92,8.07,37.69,-134.37,-50.34
427157,-0.20,-4.11,7.28,178.48,-96.86,-73.58
427179,0.70,0.74,7.11,146.98,-67.08,-51.50
427201,0.01,0.35,11.68,15.18,-81.13,-50.38
427223,0.81,-6.35,10.86,-38.57,-151.86,-79.03
427245,3.34,-7.64,8.49,70.87,-72.24,-73.00
427267,2.72,-6.77,7.48,162.11,29.59,-23.32
427289,2.86,-11.67,7.81,250.13,99.92,-21.61
427311,-0.63,-4.93,7.26,250.13,157.82,-65.21
427333,-1.48,-1.28,6.90,250.13,147.05,-8.24
427355,-4.02,2.69,5.82,250.13,172.38,-35.97
427377,-3.84,7.47,6.63,250.13,86.40,-53.86
427399,-1.88,5.89,6.35,167.23,31.97,20.50
427421,-0.57,6.76,8.03,208.39,129.17,-11.15
427443,-4.99,7.69,12.21,123.60,86.65,-10.52
427465,-3.56,7.17,11.17,37.27,16.52,4.76
427487,-2.65,7.36,7.62,24.40,9.60,5.74
427509,-3.50,9.43,6.66,-6.15,44.39,-8.05
427531,-6.85,10.19,10.50,-156.93,-25.04,13.97
427553,-5.05,5.95,7.89,-231.26,-87.94,3.04
427575,-3.53,4.89,7.29,-240.27,-98.99,3.41
427597,-1.43,4.69,7.12,-230.88,-58.14,11.00
427619,-1.80,-3.50,10.20,-239.79,-83.84,43.21
427641,0.77,-7.27,10.86,-138.50,-26.08,-24.24
427663,-3.41,3.78,9.15,-91.93,7.83,-48.69
427685,-1.43,4.97,6.83,-180.50,-67.63,-14.92
427707,-0.02,-3.08,5.43,-194.66,-24.79,65.69
427729,0.87,-6.93,6.02,-108.30,46.82,39.11
427751,-1.41,-1.17,10.33,-40.37,125.91,17.04
427773,-3.97,0.48,10.62,-50.14,72.68,48.90
427795,-2.32,-4.04,10.29,-21.27,89.50,61.18
427817,-4.32,-1.09,11.50,-55.67,54.79,10.88
427839,-2.70,-1.72,9.81,-62.08,33.63,7.61
427861,-3.63,-2.84,9.77,-19.20,33.39,-6.14
427883,-2.65,-2.35,9.18,4.98,21.75,-24.41
427905,-6.25,-1.61,5.15,74.92,34.05,-52.48
427927,-5.17,5.41,3.34,-15.84,20.30,-63.29
427949,-8.43,0.84,4.85,-128.52,-61.76,-44.64
427971,-5.76,-3.56,4.35,-76.55,-79.94,-35.10
427993,-7.39,-2.58,6.78,-1.08,-61.42,-34.54
428015,-6.50,-2.91,8.03,-31.60,-141.60,-52.16
428037,-2.74,-4.56,9.35,-20.63,-113.30,-27.62
428059,-2.00,-3.90,10.92,22.47,-138.27,-32.41
428081,2.80,-3.84,9.39,24.03,-122.57,-19.84
428103,4.32,-5.04,9.47,17.40,-60.78,-2.63
428125,3.81,-3.80,10.28,47.63,0.19,-4.63
428147,1.72,-2.48,12.67,22.39,3.79,2.64
428169,2.34,-3.37,11.12,11.23,8.30,10.62
428191,1.65,-2.69,10.16,11.05,49.13,4.72
428213,-2.29,-3.08,11.81,-3.04,51.13,13.46
